album,price,rating,have,want,tier,popularity
Grover Washington Jr.* - Paradise,9.99,4.14,2624,229,Mid-Tier (Popular),0.08026638626007711
"Earth, Wind & Fire - Touch The World",12.99,3.81,1328,108,Mid-Tier (Popular),0.07520891364902507
Andrew Lloyd Webber & Tim Rice* - Jesus Christ Superstar - A Rock Opera,29.99,3.93,6260,248,Mid-Tier (Popular),0.03810694529809465
Village People - Cruisin',12.99,3.68,3249,129,Mid-Tier (Popular),0.03818827708703375
Melissa Manchester - Hey Ricky,10.99,3.6,1178,49,Mid-Tier (Popular),0.03993480032599837
Diana Ross - Touch Me In The Morning,9.99,3.81,3379,235,Mid-Tier (Popular),0.06502490315439956
The George Benson Quartet - It's Uptown,12.99,4.37,1699,194,Mid-Tier (Popular),0.10248283148441627
Elton John - Rock Of The Westies,16.99,3.62,12214,279,Mid-Tier (Popular),0.022332506203473945
Led Zeppelin - Led Zeppelin III,25.0,4.52,5272,727,Top Rated,0.1211868644774129
The Motels - All Four One,14.99,3.85,3631,162,Mid-Tier (Popular),0.0427102557342473
Rod McKuen - The Single Man,12.99,4.1,288,11,Niche/Underground,0.03678929765886288
Joe Sample - Voices In The Rain,9.99,3.75,1163,82,Mid-Tier (Popular),0.06586345381526104
"Paul Kantner, Grace Slick - Sunfighter",24.99,3.82,3879,199,Mid-Tier (Popular),0.04879843060323688
Bill Conti - Rocky - Original Motion Picture Score,12.99,3.99,5777,536,Mid-Tier (Popular),0.08490416600665295
B.J. Thomas - Raindrops Keep Fallin' On My Head,11.99,3.45,1618,53,Low Priority,0.03171753441053261
Frank Sinatra - A Man Alone & Other Songs Of Rod McKuen,14.99,3.98,1761,102,Mid-Tier (Popular),0.05475040257648953
Paul McCartney - Tug Of War,9.99,3.88,7991,224,Mid-Tier (Popular),0.027267194157029825
Art Garfunkel - Breakaway,13.99,3.63,6840,128,Mid-Tier (Popular),0.018369690011481057
Elvis* - You'll Never Walk Alone,9.99,3.55,3597,46,Mid-Tier (Popular),0.01262695580565468
Tom Jones - The Tom Jones Fever Zone,14.99,3.65,3335,76,Mid-Tier (Popular),0.022280856053943126
Jerry Lee Lewis & Linda Gail Lewis - Together,16.99,3.38,762,51,Low Priority,0.06273062730627306
Jerry Lee Lewis & Linda Gail Lewis - Together,16.99,3.38,762,51,Low Priority,0.06273062730627306
Elvis Presley - Elvis Sings The Wonderful World Of Christmas,12.99,3.86,3735,88,Mid-Tier (Popular),0.023018571802249543
Unknown Artist - Music From Close Encounters Of The Third Kind,29.99,3.1,793,24,Low Priority,0.02937576499388005
Carole King - Writer: Carole King,14.99,3.78,562,114,Mid-Tier (Popular),0.16863905325443787
Rita Coolidge - Anytime... Anywhere,9.99,3.64,4664,75,Mid-Tier (Popular),0.01582612365477949
Cream - Best Of Cream,34.99,4.16,10411,409,Mid-Tier (Popular),0.037800369685767096
Neil Diamond - Moods,9.99,3.61,6540,96,Mid-Tier (Popular),0.014466546112115732
Culture Club - Waking Up With The House On Fire,9.99,3.68,4408,102,Mid-Tier (Popular),0.02261640798226164
Neil Diamond - Moods,15.99,3.61,6540,96,Mid-Tier (Popular),0.014466546112115732
Traffic - John Barleycorn Must Die,49.99,4.25,6602,294,Mid-Tier (Popular),0.04263341067285383
George Benson - Weekend In L.A.,12.99,3.97,5465,152,Mid-Tier (Popular),0.02706070856329001
Lionel Richie - Lionel Richie,9.99,3.86,12265,351,Mid-Tier (Popular),0.027821813570069753
The Everly Brothers* - The Very Best Of The Everly Brothers,39.99,3.79,381,44,Mid-Tier (Popular),0.10352941176470588
Various - Home Grown II,14.99,4.3,824,612,Mid-Tier (Popular),0.42618384401114207
Gino Vannelli - Nightwalker,12.99,3.89,1627,75,Mid-Tier (Popular),0.04406580493537015
"Rolling Stones* - Through The Past, Darkly",39.99,4.31,10290,208,Mid-Tier (Popular),0.019813297771004
Various - Hair - The American Tribal Love-Rock Musical,12.99,3.83,632,28,Niche/Underground,0.04242424242424243
Carly Simon - Boys In The Trees,9.99,3.86,3042,104,Mid-Tier (Popular),0.03305785123966942
Carly Simon - Spy,9.99,3.65,2926,90,Mid-Tier (Popular),0.029840848806366047
Billy Idol - Whiplash Smile,12.99,3.7,5314,262,Mid-Tier (Popular),0.046987087517934005
David Blue - Com'n Back For More,4.95,4.5,29,21,Niche/Underground,0.42
Chicago - Chicago 16,9.99,3.64,5159,170,Mid-Tier (Popular),0.03190091949709139
Cat Stevens - Catch Bull At Four,9.99,3.73,7660,129,Mid-Tier (Popular),0.016561817948388752
John Coltrane / Archie Shepp - New Thing At Newport,79.99,4.33,880,485,Mid-Tier (Popular),0.3553113553113553
Ginny Tyler - Story And Songs From Snow White And The Seven Dwarfs,29.99,3.97,1641,33,Niche/Underground,0.01971326164874552
Ginny Tyler - Story And Songs From Snow White And The Seven Dwarfs,29.99,3.97,1641,33,Niche/Underground,0.01971326164874552
Wings - Wings Over America,29.99,4.07,11816,324,Mid-Tier (Popular),0.026688632619439868
Jeff Beck With The Jan Hammer Group - Live,12.99,4.04,4561,126,Mid-Tier (Popular),0.026882867505867294
"Jerry Lee Lewis - Live At The International, Las Vegas",14.99,3.31,1033,46,Low Priority,0.042632066728452274
Bob Welch - French Kiss,9.99,3.63,3023,81,Mid-Tier (Popular),0.02609536082474227
Dan Fogelberg - Nether Lands,9.99,3.61,3776,41,Niche/Underground,0.01074141996332198
Jerry Lee Lewis - When Two Worlds Collide,12.99,3.81,586,34,Niche/Underground,0.054838709677419356
Jonathan Winters - Down To Earth,9.99,4.0,414,23,Niche/Underground,0.05263157894736842
Dylan Thomas - Reading Volume 1,14.99,3.96,721,46,Mid-Tier (Popular),0.05997392438070404
Herb Alpert - Beyond,12.99,3.89,1138,140,Mid-Tier (Popular),0.10954616588419405
Jerry Lee Lewis - The Greatest Live Show On Earth,22.99,3.46,479,65,Low Priority,0.11948529411764706
The Charlie Daniels Band - Saddle Tramp,9.99,3.76,475,14,Niche/Underground,0.028629856850715747
Lou Rawls - All Things In Time,12.99,3.97,4878,336,Mid-Tier (Popular),0.06444188722669736
Jerry Lee Lewis - Original Golden Hits - Volume 1,14.99,4.17,2244,60,Mid-Tier (Popular),0.026041666666666668
Donna Summer - Live And More,19.99,3.88,8393,263,Mid-Tier (Popular),0.03038354898336414
The Monkees - More Of The Monkees,29.99,3.64,12204,614,Mid-Tier (Popular),0.047901388672179745
The Charlie Daniels Band - Midnight Wind,9.99,3.65,2032,44,Mid-Tier (Popular),0.02119460500963391
Robert Plant - The Principle Of Moments,19.99,3.95,5281,170,Mid-Tier (Popular),0.03118693817648138
Sly And The Family Stone* - Stand!,69.99,4.34,11875,2906,Mid-Tier (Popular),0.19660374805493538
The Osmonds - Love Me For A Reason,9.99,3.67,255,47,Mid-Tier (Popular),0.15562913907284767
"Tchaikovsky*, Van Cliburn, Kiril Kondrashin - Concerto No. 1",29.99,4.1,1574,42,Mid-Tier (Popular),0.02599009900990099
Gary Wright - The Dream Weaver,29.99,3.83,8864,287,Mid-Tier (Popular),0.03136269260190143
Eagles - Eagles Live,44.99,4.18,13517,692,Mid-Tier (Popular),0.048701527201069746
Elvis* - Guitar Man,29.99,4.01,1659,84,Mid-Tier (Popular),0.04819277108433735
Frank Sinatra - September Of My Years,19.99,4.03,8336,414,Mid-Tier (Popular),0.04731428571428571
Jiminy Cricket And Rica Moore - Addition And Subtraction,12.99,3.38,379,11,Low Priority,0.028205128205128206
Jefferson Starship - Earth,9.99,3.56,8006,169,Mid-Tier (Popular),0.020672782874617737
Jim Croce - I Got A Name,34.99,3.99,13386,720,Mid-Tier (Popular),0.05104210974053594
Bryan Adams - Reckless,12.99,4.02,7689,459,Mid-Tier (Popular),0.05633284241531664
Bee Gees - Main Course,19.99,3.96,3687,158,Mid-Tier (Popular),0.04109232769830949
Dick Hyman And His Orchestra - Electrodynamics,19.99,3.88,710,111,Mid-Tier (Popular),0.13520097442143728
Herman's Hermits - There's A Kind Of Hush All Over The World,29.99,3.46,1080,81,Low Priority,0.06976744186046512
Neil Diamond - I'm Glad You're Here With Me Tonight,9.99,3.28,835,18,Low Priority,0.021101992966002344
Debbie Harry* - Rockbird,12.99,3.5,454,118,Mid-Tier (Popular),0.2062937062937063
Wings - Venus And Mars,19.99,4.03,6838,197,Mid-Tier (Popular),0.028002842928216063
The Kinks - The Kinks Greatest Hits!,29.99,4.36,2888,136,Mid-Tier (Popular),0.04497354497354497
Fats Domino - Trouble In Mind,10.99,3.75,269,10,Niche/Underground,0.035842293906810034
Kansas - Point Of Know Return,19.99,3.93,21428,1167,Mid-Tier (Popular),0.05164859482186324
John Handy - Carnival,29.99,3.53,1997,146,Mid-Tier (Popular),0.06812879141390574
Cher - Half-Breed,12.99,3.25,1311,88,Low Priority,0.06290207290922087
Quincy Jones - Body Heat,19.99,3.96,4970,745,Mid-Tier (Popular),0.13035870516185477
Eric Carmen - Eric Carmen,12.99,3.61,2568,97,Mid-Tier (Popular),0.036397748592870545
The Rolling Stones - Emotional Rescue,14.99,3.87,8569,365,Mid-Tier (Popular),0.04085516006268189
The Legendary Jimmie Rodgers* - Train Whistle Blues,44.99,4.27,939,102,Mid-Tier (Popular),0.09798270893371758
Various - Sgt. Pepper's Lonely Hearts Club Band,19.99,3.45,11819,259,Low Priority,0.02144394767345587
Patti Smith Group - Wave,29.99,4.0,6263,612,Mid-Tier (Popular),0.08901818181818182
Barry Manilow - Live,9.99,3.47,7779,60,Low Priority,0.007654037504783774
Milt Jackson With Hubert Laws - Goodbye,14.99,4.14,1656,217,Mid-Tier (Popular),0.11585691404164442
John Stewart - Bombs Away Dream Babies,9.99,3.68,1759,61,Mid-Tier (Popular),0.033516483516483515
Garfunkel* - Angel Clare,9.99,3.5,5556,114,Mid-Tier (Popular),0.020105820105820106
After The Fire - ATF,9.99,3.61,2339,66,Mid-Tier (Popular),0.027442827442827444
Bill Cosby - Bill Cosby 8:15 12:15,12.99,3.14,660,20,Low Priority,0.029411764705882353
Joan Rivers - What Becomes A Semi-Legend Most?,9.99,4.09,1394,56,Mid-Tier (Popular),0.038620689655172416
Ronnie Laws - Fever,12.99,4.01,2691,449,Mid-Tier (Popular),0.1429936305732484
Silver Convention - Golden Girls,9.99,4.0,747,71,Mid-Tier (Popular),0.08679706601466992
Al Stewart - Live Indian Summer,9.99,3.54,564,19,Niche/Underground,0.032590051457975985
Dionne Warwick - Friends,9.99,3.81,2026,112,Mid-Tier (Popular),0.052385406922357346
"Scott Joplin, The New England Conservatory Ragtime Ensemble Conducted By Gunther Schuller - The Red Back Book",12.99,3.82,1841,20,Niche/Underground,0.010746910263299301
Captain & Tennille* - Greatest Hits,9.99,3.45,3040,40,Low Priority,0.012987012987012988
"Scott Joplin, Joshua Rifkin - Piano Rags By Scott Joplin",12.99,3.89,3336,136,Mid-Tier (Popular),0.03917050691244239
Al Stewart - Time Passages,9.99,3.84,5245,105,Mid-Tier (Popular),0.019626168224299065
Carole King - Music,14.99,3.76,5968,237,Mid-Tier (Popular),0.03819500402900886
Stevie Nicks - The Wild Heart,12.99,3.97,6252,336,Mid-Tier (Popular),0.051001821493624776
Captain & Tennille* - Love Will Keep Us Together,9.99,3.27,4061,99,Low Priority,0.023798076923076922
Styx - Paradise Theatre,24.99,3.93,9535,271,Mid-Tier (Popular),0.02763614113807873
Barry McGuire - Inside Out,9.99,3.54,140,21,Niche/Underground,0.13043478260869565
Tom Jones - Live In Las Vegas,9.99,3.76,3082,37,Niche/Underground,0.011862776530939404
Neil Young - Hawks & Doves,12.99,3.74,8278,358,Mid-Tier (Popular),0.04145437702640111
Wings - Wings At The Speed Of Sound,12.99,3.88,11389,335,Mid-Tier (Popular),0.028573865574889116
Neil Diamond - On The Way To The Sky,9.99,3.37,2214,26,Low Priority,0.011607142857142858
Waylon Jennings - Music Man,12.99,3.94,4431,165,Mid-Tier (Popular),0.03590078328981723
Boz Scaggs - Silk Degrees,29.99,3.92,19414,1193,Mid-Tier (Popular),0.05789294899791333
Don McLean - American Pie,12.99,3.65,1656,129,Mid-Tier (Popular),0.07226890756302522
Bob Dylan - Planet Waves,19.99,3.94,10825,634,Mid-Tier (Popular),0.055327690025307616
"Blood, Sweat & Tears* - Blood, Sweat & Tears Greatest Hits",12.99,3.89,7951,111,Mid-Tier (Popular),0.013768295708260977
James Taylor - JT,12.99,3.87,13238,291,Mid-Tier (Popular),0.02150935028457388
Nik Raicevic - Beyond The End... Eternity,59.99,4.24,330,602,Mid-Tier (Popular),0.6459227467811158
Burt Bacharach - Butch Cassidy And The Sundance Kid,9.99,3.76,3665,132,Mid-Tier (Popular),0.03476428759547011
The Hues Corporation - Freedom For The Stallion,12.99,3.62,2273,146,Mid-Tier (Popular),0.060355518809425385
Jean-Luc Ponty - Enigmatic Ocean,16.99,4.23,3310,362,Mid-Tier (Popular),0.09858387799564271
Chicago - Chicago XI,10.99,3.59,5281,138,Mid-Tier (Popular),0.025465953127883374
Jim Croce - Life And Times,9.99,3.91,6405,257,Mid-Tier (Popular),0.038577003902731916
Janis Ian - Between The Lines,14.99,3.89,2785,91,Mid-Tier (Popular),0.03164116828929068
Neil Young - Time Fades Away,49.99,4.19,10761,1026,Mid-Tier (Popular),0.08704504963094935
Shelley Berman - Inside Shelley Berman,9.99,3.56,633,16,Niche/Underground,0.02465331278890601
Steve Martin - Comedy Is Not Pretty,12.99,3.69,4245,133,Mid-Tier (Popular),0.030379168570123342
Todd Rundgren - Initiation,19.99,3.82,1445,189,Mid-Tier (Popular),0.11566707466340269
Vangelis - Chariots Of Fire,9.99,3.94,5203,153,Mid-Tier (Popular),0.02856609410007468
Sandy Nelson - Rebirth Of The Beat,39.99,4.26,298,90,Mid-Tier (Popular),0.23195876288659795
Steve Martin - Let's Get Small,12.99,3.8,8953,228,Mid-Tier (Popular),0.024833896089750573
Creedence Clearwater Revival - Bayou Country,49.99,4.37,15659,2773,Mid-Tier (Popular),0.1504448784722222
Barry Manilow - 2:00 AM Paradise Cafe,9.99,3.86,1228,43,Mid-Tier (Popular),0.03383162863886703
Average White Band - Feel No Fret,12.99,3.76,2611,269,Mid-Tier (Popular),0.09340277777777778
Kermit Schafer - All Time Great Bloopers Volume 1,9.99,3.31,515,15,Low Priority,0.02830188679245283
Bob Dylan - Bob Dylan's Greatest Hits,24.99,4.32,2396,130,Mid-Tier (Popular),0.05146476642913698
Vangelis - Heaven And Hell,19.99,4.1,1935,116,Mid-Tier (Popular),0.056557776694295465
Johnny Winter - Johnny Winter,89.99,4.22,3587,424,Mid-Tier (Popular),0.10570929942657692
Chuck Mangione With The Hamilton Philharmonic Orchestra* - A Chuck Mangione Concert Land Of Make Believe,12.99,3.98,961,95,Mid-Tier (Popular),0.08996212121212122
The Supremes - I Hear A Symphony,29.99,3.88,3553,275,Mid-Tier (Popular),0.07183908045977011
Dan Hicks And His Hot Licks - Where's The Money?,29.99,4.33,122,33,Niche/Underground,0.2129032258064516
Diana Ross And The Supremes* - Anthology,14.99,4.24,1243,98,Mid-Tier (Popular),0.07307979120059657
Bee Gees - Children Of The World,24.99,3.84,6091,360,Mid-Tier (Popular),0.055805301503642844
Outlaws - Ghost Riders,9.99,3.93,2235,92,Mid-Tier (Popular),0.03953588311130211
Nicolette Larson - Nicolette,9.99,3.74,2123,250,Mid-Tier (Popular),0.10535187526337969
No Artist - Sounds To Make You Shiver,24.99,3.53,3282,402,Mid-Tier (Popular),0.10912052117263844
Chuck Mangione - Chase The Clouds Away,9.99,3.65,3078,90,Mid-Tier (Popular),0.028409090909090908
The Modern Jazz Quartet - Space,29.99,4.15,738,102,Mid-Tier (Popular),0.12142857142857143
Loverboy - Keep It Up,12.99,3.76,5886,72,Mid-Tier (Popular),0.012084592145015106
Erroll Garner - Concert By The Sea,19.99,4.09,2631,379,Mid-Tier (Popular),0.12591362126245847
Herb Alpert & The Tijuana Brass - The Beat Of The Brass,12.99,3.61,6057,164,Mid-Tier (Popular),0.026362321170229866
Nancy Wilson - Just For Now,9.99,3.91,241,37,Niche/Underground,0.13309352517985612
Chuck Mangione - Fun And Games,12.99,3.8,3525,104,Mid-Tier (Popular),0.028658032515844586
Nancy Wilson - Just For Now,12.99,3.91,241,37,Niche/Underground,0.13309352517985612
John Klemmer - Blowin' Gold,49.99,4.51,923,1466,Top Rated,0.6136458769359565
"The Firesign Theatre - Don't Crush That Dwarf, Hand Me The Pliers",9.99,3.83,1419,38,Niche/Underground,0.02608098833218943
Toy Dolls - Idle Gossip,99.99,4.39,1273,284,Mid-Tier (Popular),0.18240205523442518
Gato Barbieri - Euphoria,9.99,3.96,885,62,Mid-Tier (Popular),0.06546990496304118
Mickey Newbury - 'Frisco Mabel Joy,12.99,4.3,1955,209,Mid-Tier (Popular),0.09658040665434381
Dionne Warwick - Soulful,24.99,4.06,1938,203,Mid-Tier (Popular),0.0948155067725362
"Dionne Warwick - Here, Where There Is Love",14.99,3.69,1338,104,Mid-Tier (Popular),0.07212205270457697
Carpenters - The Singles 1969-1973,39.99,3.98,19199,564,Mid-Tier (Popular),0.02853817740221626
Vanilla Fudge - The Beat Goes On,39.99,3.48,1309,155,Low Priority,0.10587431693989072
Chuck Mangione - Children Of Sanchez,12.99,3.97,4663,163,Mid-Tier (Popular),0.03377538334024036
"Simon And Garfunkel* - Parsley, Sage, Rosemary And Thyme",12.99,4.1,11184,457,Mid-Tier (Popular),0.03925779572201701
Michael Franks - Skin Dive,9.99,3.91,1462,175,Mid-Tier (Popular),0.10690287110568113
Michael Franks - Skin Dive,9.99,3.91,1462,175,Mid-Tier (Popular),0.10690287110568113
Armageddon - Armageddon,24.99,4.31,2038,433,Mid-Tier (Popular),0.17523269931201943
Loverboy - Get Lucky,19.99,3.67,8829,212,Mid-Tier (Popular),0.023448733547173986
Bee Gees - Here At Last - Live,12.99,3.69,1937,74,Mid-Tier (Popular),0.03679761312779711
Chet Atkins - Love Letters,9.99,4.0,319,12,Niche/Underground,0.03625377643504532
Scandal Featuring Patty Smyth - Warrior,9.99,3.64,3231,146,Mid-Tier (Popular),0.04323363932484454
Pat Benatar - Precious Time,9.99,3.8,11886,202,Mid-Tier (Popular),0.01671078755790867
Spinners - Dancin' And Lovin',9.99,3.78,1953,119,Mid-Tier (Popular),0.057432432432432436
Bill Cosby - Wonderfulness,9.99,3.48,3857,59,Low Priority,0.015066394279877425
Daryl Hall John Oates* - Big Bam Boom,9.99,3.73,1988,102,Mid-Tier (Popular),0.04880382775119617
Carpenters - Carpenters,9.99,3.7,9004,331,Mid-Tier (Popular),0.035457953936797
Simon And Garfunkel* - Bridge Over Troubled Water,99.99,4.24,37473,4560,Mid-Tier (Popular),0.10848618942259654
Barbra Streisand - Featuring The Way We Were And All In Love Is Fair,9.99,3.68,4215,91,Mid-Tier (Popular),0.02113330236878774
Howard Jones - Human's Lib,19.99,3.95,1003,98,Mid-Tier (Popular),0.08900999091734786
Various - Diana!,12.99,4.06,697,35,Niche/Underground,0.04781420765027322
Vanilla Fudge - Vanilla Fudge,24.99,3.83,2126,332,Mid-Tier (Popular),0.13506916192026036
Clyde McCoy And His Orchestra - Sugar Blues,19.99,3.6,111,2,Niche/Underground,0.017699115044247787
The 5th Dimension* - Portrait,9.99,3.65,4822,194,Mid-Tier (Popular),0.0386762360446571
Chet Atkins & Les Paul - Chester & Lester,74.99,4.26,1470,146,Mid-Tier (Popular),0.09034653465346534
Dionne Warwick - The Sensitive Sound Of Dionne Warwick,19.99,3.17,289,62,Low Priority,0.17663817663817663
Genesis - Invisible Touch,24.99,4.07,11270,698,Mid-Tier (Popular),0.05832219251336898
Dionne Warwick - Dionne Warwick's Golden Hits - Part One,12.99,3.86,2498,68,Mid-Tier (Popular),0.026500389711613406
Dionne Warwick - Dionne Warwick's Golden Hits - Part One,9.99,3.86,2498,68,Mid-Tier (Popular),0.026500389711613406
Dawn - Candida,12.99,3.5,1055,62,Mid-Tier (Popular),0.05550581915846016
Si Zentner - Rhythm Plus Blues,19.99,3.83,84,8,Niche/Underground,0.08695652173913043
Weather Report - Tale Spinnin',9.99,4.06,3068,352,Mid-Tier (Popular),0.10292397660818714
John Denver - Aerie,12.99,3.58,3298,103,Mid-Tier (Popular),0.030285210232284622
Barry White - I've Got So Much To Give,16.99,4.07,3181,598,Mid-Tier (Popular),0.15824292140777985
Boz Scaggs - Down Two Then Left,9.99,3.52,4491,96,Mid-Tier (Popular),0.020928711576193592
Third World - Rock The World,12.99,4.05,380,52,Mid-Tier (Popular),0.12037037037037036
John Denver - John Denver's Greatest Hits,24.99,3.88,17631,463,Mid-Tier (Popular),0.02558859290372499
The Jimmy Castor Bunch - Phase Two,10.99,3.79,1674,363,Mid-Tier (Popular),0.17820324005891017
Olivia Newton-John - Have You Never Been Mellow,9.99,3.63,3767,66,Mid-Tier (Popular),0.017218888599008608
Thelma Houston & Jerry Butler - Thelma & Jerry,12.99,3.75,1359,126,Mid-Tier (Popular),0.08484848484848485
Kenny Rogers & The First Edition - Greatest Hits,12.99,3.61,3841,56,Mid-Tier (Popular),0.01437002822684116
Barry Manilow - Even Now,9.99,3.53,8022,156,Mid-Tier (Popular),0.019075568598679385
"Streisand*, Kristofferson* - A Star Is Born",12.99,3.52,11398,183,Mid-Tier (Popular),0.01580174423624903
