album,price,rating,have,want,genre
"Molly Hatchet - Beatin' The Odds (LP, Album)",$12.99,Rated: 3.64,2585 have,98 want,N/A
"Gregg Allman - Laid Back (LP, Album, San)",$29.99,Rated: 3.92,6922 have,291 want,N/A
"Dave Mason - Let It Flow (LP, Album, Ter)",$9.99,Rated: 3.54,1196 have,29 want,N/A
"Southside Johnny & The Asbury Jukes - I Don't Want To Go Home (LP, Album, RE)",$12.99,Rated: 3.52,923 have,26 want,N/A
"Terry Garthwaite - Terry (LP, Album, Aud)",$9.99,Rated: 4.13,373 have,145 want,N/A
"Taj Mahal - Oooh So Good 'N Blues (LP, Album, Pit)",$14.99,Rated: 3.95,1481 have,107 want,N/A
"Uriah Heep - Demons And Wizards (LP, Album, Pit)",$39.99,Rated: 4.26,4496 have,331 want,N/A
"Various - Stars Of The Grand Ole Opry 1926-1974 (2xLP, Comp, Ltd, Gat)",$12.99,Rated: 3.77,334 have,15 want,N/A
"Gregg Allman - Laid Back (LP, Album, San)",$29.99,Rated: 3.92,6922 have,291 want,N/A
"Bonnie Raitt - Sweet Forgiveness (LP, Album, Los)",$19.99,Rated: 3.72,3188 have,67 want,N/A
"Barbra Streisand - Memories (LP, Album, Comp, Ter)",$9.99,Rated: 3.84,4706 have,60 want,N/A
"Various - Walt Disney's Pinocchio (LP, Album, RE, RP)",$19.99,Rated: 3.78,903 have,60 want,N/A
"Dan Fogelberg - Phoenix (LP, Album, Pit)",$9.99,Rated: 3.72,5009 have,58 want,N/A
"McGuinn, Clark & Hillman - McGuinn, Clark & Hillman (LP, Album, Los)",$9.99,Rated: 3.77,799 have,43 want,N/A
"McGuinn, Clark & Hillman - McGuinn, Clark & Hillman (LP, Album, Los)",$9.99,Rated: 3.77,799 have,43 want,N/A
"Johnny Mathis - Raindrops Keep Fallin' On My Head (LP, Album, RP)",$9.99,Rated: 4.00,837 have,19 want,N/A
"Ronnie McDowell - Good Time Lovin' Man (LP, Album)",$10.99,Rated: 3.64,285 have,10 want,N/A
"Joan Baez - Joan Baez Vol. 2 (LP, Album, Mono, Roc)",$19.99,Rated: 3.61,902 have,79 want,N/A
"Spyro Gyra - Alternating Currents (LP, Album)",$9.99,Rated: 3.84,1629 have,82 want,N/A
"Flip Wilson - The Devil Made Me Buy This Dress (LP, Album)",$9.99,Rated: 3.50,1696 have,45 want,N/A
"Joe & Eddie - The Magic Of Their Singing (LP, Album, Mono)",$9.99,Rated: 4.00,70 have,12 want,N/A
"José Feliciano - Alive Alive-O! (2xLP, Album, Hol)",$25.99,Rated: 3.76,1391 have,49 want,N/A
"Carole King - Thoroughbred (LP, Album, San)",$9.99,Rated: 3.61,1791 have,97 want,N/A
"Dave Mason - Dave Mason (LP, Album, San)",$9.99,Rated: 3.51,1896 have,51 want,N/A
"Todd Rundgren - Back To The Bars (2xLP, Album, Jac)",$39.99,Rated: 3.92,3106 have,133 want,N/A
"Melanie (2) - Stoneground Words (LP, Album, Gat)",$18.99,Rated: 3.76,1831 have,60 want,N/A
"The Four Saints - The Many Sounds Of The Four Saints (LP, Mono)",$12.99,Rated: 4.33,30 have,1 want,N/A
"Shadowfax - The Dreams Of Children (LP, Album)",$9.99,Rated: 4.04,1901 have,120 want,N/A
"Pat Boone - Pat Boone Sings The New Songs Of The Jesus People (LP, Album)",$19.99,Rated: 3.50,128 have,11 want,N/A
"Roy Acuff And His Smoky Mountain Boys - The Best Of Roy Acuff: Songs Of The Smoky Mountains (LP, Comp, Mono)",$9.99,Rated: 3.25,268 have,10 want,N/A
"Sheena Easton - A Private Heaven (LP, Album)",$9.99,Rated: 3.61,1509 have,79 want,N/A
"Herman's Hermits - Herman's Hermits On Tour (Their Second Album!) (LP, Album, Mono)",$12.99,Rated: 3.59,2932 have,66 want,N/A
"John B. Sebastian* - John B. Sebastian (LP, Album, Gat)",$14.99,Rated: 3.61,1315 have,83 want,N/A
"Teddy Pendergrass - Live! Coast To Coast (2xLP, Album, Gat)",$36.99,Rated: 3.84,1526 have,148 want,N/A
"Dino Valente* - Dino Valente (LP, Album)",$69.99,Rated: 4.43,404 have,423 want,N/A
"John B. Sebastian* - John B. Sebastian (LP, Album, Gat)",$9.99,Rated: 3.61,1315 have,83 want,N/A
"The Rumour - Max (LP, Album, Pit)",$9.99,Rated: 3.66,747 have,26 want,N/A
"Mary Travers - Morning Glory (LP, Album, Ter)",$9.99,Rated: 3.83,618 have,34 want,N/A
"Neil Diamond - Love Songs (LP, Comp, Pin)",$9.99,Rated: 3.87,1002 have,13 want,N/A
"The Rascals - See (LP, Album, Ter)",$12.99,Rated: 3.89,1979 have,114 want,N/A
"Frank Marino & Mahogany Rush - World Anthem (LP, Album, Ter)",$29.99,Rated: 3.86,1526 have,107 want,N/A
"Gerry Rafferty - Gerry Rafferty (LP, Comp, RE)",$12.99,Rated: 3.54,3138 have,41 want,N/A
"Don Francisco (2) - Holiness (LP, Album)",$9.99,Rated: 4.00,77 have,8 want,N/A
"Tom Scott - Apple Juice (LP, Album, Ter)",$9.99,Rated: 3.71,1191 have,85 want,N/A
"Bachman-Turner Overdrive - Head On (LP, Album, Ter)",$12.99,Rated: 3.64,4119 have,108 want,N/A
"شهرام = Shahram* - مسافر = Mossafer (LP, Album)",$195.00,Rated: 4.40,29 have,191 want,N/A
"Cannonball Adderley Quintet* - The Price You Got To Pay To Be Free (2xLP, Album, Win)",$49.99,Rated: 3.63,1090 have,287 want,N/A
"The Mystic Moods Orchestra - Extensions (LP, Album)",$12.99,Rated: 3.50,604 have,64 want,N/A
"Michael Murphey* - Michael Martin Murphey (LP, Album, Los)",$16.99,Rated: 3.47,664 have,25 want,N/A
"Richie Havens - The End Of The Beginning (LP, Album)",$19.99,Rated: 4.00,72 have,30 want,N/A
"Smokey Robinson - One Heartbeat (LP, Album, Club, Col)",$9.99,Rated: 3.75,666 have,48 want,N/A
"Billy Walker - Billy Walker's Greatest Hits (LP, Comp)",$12.99,Rated: 3.80,91 have,20 want,N/A
"Jackson Browne - Lives In The Balance (LP, Album, SP )",$9.99,Rated: 3.71,4344 have,96 want,N/A
"Stephen Bishop - Careless (LP, Album, San)",$9.99,Rated: 3.91,2789 have,185 want,N/A
"Gordon Lightfoot - Endless Wire (LP, Album, Los)",$9.99,Rated: 3.90,1344 have,30 want,N/A
"The Marshall Tucker Band - The Marshall Tucker Band (LP, Album, RP, Gat)",$19.99,Rated: 3.78,1296 have,119 want,N/A
"Taj Mahal - Evolution (The Most Recent) (LP, Album, Win)",$12.99,Rated: 3.68,1115 have,113 want,N/A
"Loggins & Messina* - Full Sail (LP, Album, San)",$9.99,Rated: 3.55,5096 have,119 want,N/A
"The Dave Brubeck Quartet - Brubeck On Campus (2xLP, Comp, RM, Gat)",$9.99,Rated: 4.13,1121 have,47 want,N/A
"Captain & Tennille* - Song Of Joy (LP, Album, San)",$9.99,Rated: 3.57,4645 have,45 want,N/A
"Erroll Garner - Feeling Is Believing (LP, Album)",$29.99,Rated: 4.17,708 have,39 want,N/A
"Dave Brubeck Quartet*, Trio* And Duo* - Southern Scene (LP, Album, Mono, Hol)",$12.99,Rated: 3.74,715 have,42 want,N/A
"Hugo Montenegro - Colours Of Love (LP, Album, Ind)",$12.99,Rated: 3.94,342 have,92 want,N/A
"Camel - Moonmadness (LP, Album, Gat)",$39.99,Rated: 4.25,1749 have,302 want,N/A
"The Hillside Singers - I'd Like To Teach The World To Sing (LP, Album)",$10.99,Rated: 3.83,645 have,22 want,N/A
"Mary McCaslin - A Life And Time (LP, Album)",$19.99,Rated: 4.58,137 have,16 want,N/A
"Billy Joel - Piano Man (LP, Album, San)",$59.99,Rated: 3.99,15339 have,2668 want,N/A
"Melanie (2) - Candles In The Rain (LP, Album, RE, Son)",$12.99,Rated: 3.82,923 have,48 want,N/A
"Johnny Rivers - Blue Suede Shoes (LP, Album, All)",$9.99,Rated: 4.00,458 have,58 want,N/A
"Scott Joplin, Joshua Rifkin - Piano Rags - Volume III (LP)",$10.99,Rated: 3.91,538 have,32 want,N/A
"Lena Horne - Swinging Lena Horne (LP, Album)",$12.99,Rated: 3.57,139 have,8 want,N/A
"Various - Mary Poppins (Original Cast Sound Track) (LP, Album, Mono)",$79.99,Rated: 4.06,6007 have,442 want,N/A
"Delbert McClinton - Plain' From The Heart (LP, Album, Win)",$14.99,Rated: 3.68,632 have,52 want,N/A
"Mark-Almond - Mark-Almond II (LP, Album, San)",$14.99,Rated: 4.07,1187 have,110 want,N/A
"Spooky Tooth - Spooky Two (LP, Album, Pit)",$36.99,Rated: 4.06,2394 have,313 want,N/A
"Gino Vannelli - The Gist Of The Gemini (LP, Album, Pit)",$19.99,Rated: 3.82,1301 have,78 want,N/A
"Carly Simon - Come Upstairs (LP, Album)",$9.99,Rated: 3.56,2804 have,57 want,N/A
"The Percy Faith Strings - The Beatles Album (LP, Album)",$9.99,Rated: 3.48,656 have,14 want,N/A
"Gerry Rafferty - Sleepwalking (LP, Album)",$29.99,Rated: 3.62,390 have,55 want,N/A
"The Marshall Tucker Band - Tenth (LP, Album)",$9.99,Rated: 3.66,1883 have,57 want,N/A
"Yehudi Menuhin • Ravi Shankar - West Meets East (LP, Album, Blu)",$12.99,Rated: 4.05,1281 have,102 want,N/A
"Bill Cosby - Bill's Best Friend (LP, Album, Win)",$9.99,Rated: 3.82,526 have,29 want,N/A
"Chase (5) - Pure Music (LP, Album, San)",$29.99,Rated: 4.30,1025 have,173 want,N/A
"Todd Rundgren - Faithful (LP, Album, Los)",$12.99,Rated: 3.85,2918 have,153 want,N/A
"Dave Mason - Mariposa De Oro (LP, Album, Pit)",$9.99,Rated: 3.75,1608 have,47 want,N/A
"Don McLean - Homeless Brother (LP, Album, Gat)",$28.99,Rated: 3.22,928 have,39 want,N/A
"The Marc Tanner Band - No Escape (LP, Album, PRC)",$12.99,Rated: 3.70,626 have,31 want,N/A
"Eydie Gorme* - Gormé Sings Showstoppers (LP, Album, Mono)",$12.99,Rated: 3.73,216 have,20 want,N/A
"Quicksilver Messenger Service - Solid Silver (LP, Album)",$19.99,Rated: 3.71,1230 have,114 want,N/A
"Roger Daltrey - Parting Should Be Painless (LP, Album, Spe)",$9.99,Rated: 3.58,1350 have,45 want,N/A
"The Statler Bros.* - Entertainers...On And Off The Record (LP, Album, Ter)",$9.99,Rated: 3.95,952 have,13 want,N/A
"ABBA - Greatest Hits (LP, Comp, Club, RE, RCA)",$16.99,Rated: 3.88,868 have,76 want,N/A
"Tony Orlando & Dawn - He Don't Love You, Like I Love You (LP, Album, SP-)",$9.99,Rated: 3.59,343 have,12 want,N/A
"O. C. Smith* - The Dynamic O. C. Smith - Recorded Live (LP, Album)",$19.99,Rated: 4.50,109 have,25 want,N/A
"Jimmy Giuffre - The Jimmy Giuffre Clarinet (LP, Mono)",$34.99,Rated: 4.05,450 have,152 want,N/A
"Roy Clark - The Everlovin' Soul Of Roy Clark (LP, Album, Mon)",$9.99,Rated: 3.67,494 have,23 want,N/A
"Carlos Santana & Buddy Miles - Carlos Santana & Buddy Miles! Live! (LP, Album, Gat)",$11.49,Rated: 3.80,115 have,33 want,N/A
"Sammy Davis* / Count Basie - Our Shining Hour (LP, Album, Mono)",$19.99,Rated: 3.94,551 have,53 want,N/A
"Dionne Warwick - Golden Hits Part 2 (LP, Comp, Gat)",$12.99,Rated: 3.70,2093 have,37 want,N/A
"Three Dog Night - Seven Separate Fools (LP, Album, Pit)",$39.99,Rated: 3.65,4250 have,129 want,N/A
"Willie Nelson / Dave Grusin - The Electric Horseman (Music From The Original Motion Picture Soundtrack) (LP, Album, Ter)",$9.99,Rated: 3.67,3048 have,71 want,N/A
"Stillwater (2) - I Reserve The Right! (LP, Album, Ter)",$9.99,Rated: 3.58,1309 have,68 want,N/A
"Melanie (2) - Gather Me (LP, Album, Phi)",$19.99,Rated: 3.74,3051 have,163 want,N/A
"Johnny Mathis - Johnny (LP, Mono)",$11.99,Rated: 3.00,47 have,5 want,N/A
"Firefall - Élan (LP, Album, Ric)",$9.99,Rated: 3.68,3998 have,79 want,N/A
"Engelbert Humperdinck - We Made It Happen (LP, Album)",$12.99,Rated: 4.05,1054 have,17 want,N/A
"George Abdo And His ""Flames Of Araby"" Orchestra - The Art Of Belly Dancing (LP, Album, Pre)",$14.99,Rated: 3.58,766 have,86 want,N/A
"Al (He's The King) Hirt* - Music To Watch Girls By (LP, Album, Ind)",$12.99,Rated: 3.47,773 have,47 want,N/A
"The Chambers Brothers - Love, Peace And Happiness / Live At Bill Graham's Fillmore East (2xLP, Album, San)",$19.99,Rated: 3.98,2106 have,142 want,N/A
"Bobby Womack - So Many Rivers (LP, Album, Pin)",$12.99,Rated: 3.77,1277 have,101 want,N/A
"Atlanta Rhythm Section - Red Tape (LP, Album, PRC)",$9.99,Rated: 3.57,1625 have,61 want,N/A
"John Denver - Seasons Of The Heart (LP, Album, Gat)",$10.99,Rated: 3.84,2166 have,43 want,N/A
"The Oak Ridge Boys - Christmas (LP, Album, Pin)",$10.99,Rated: 3.88,1361 have,43 want,N/A
"Perry Como - Dream Along With Me (LP, Mono)",$9.99,Rated: 3.80,307 have,16 want,N/A
"The Oak Ridge Boys - Christmas (LP, Album, Pin)",$10.99,Rated: 3.88,1361 have,43 want,N/A
"Perry Como - Dream Along With Me (LP, Mono)",$9.99,Rated: 3.80,307 have,16 want,N/A
"Poco (3) - Poco Seven (LP, Album, Ter)",$12.99,Rated: 3.66,1102 have,49 want,N/A
"Craig Hundley Trio - Arrival Of A Young Giant (LP, Album)",$19.99,Rated: 3.75,417 have,72 want,N/A
"Kenny Rogers - Eyes That See In The Dark (LP, Album, Ind)",$9.99,Rated: 3.80,5650 have,110 want,N/A
"James Taylor (2) - Never Die Young (LP, Album, Car)",$9.99,Rated: 3.99,2926 have,95 want,N/A
"Chet Atkins - Solid Gold '68 (LP, Album, Hol)",$9.99,Rated: 3.61,671 have,44 want,N/A
"The Kingston Trio* - New Frontier (LP, Album, Mono, Scr)",$9.99,Rated: 3.36,804 have,23 want,N/A
"Willie Nelson - Spotlight On Willie Nelson (LP, Comp, RE, Kee)",$10.99,Rated: 3.64,896 have,15 want,N/A
"Dr. Hook - A Little Bit More (LP, Album, Win)",$9.99,Rated: 3.50,1562 have,47 want,N/A
"Atlanta Rhythm Section - The Boys From Doraville (LP, Album, PRC)",$9.99,Rated: 3.72,484 have,34 want,N/A
"Olivia Newton-John - Totally Hot (LP, Album, Pin)",$9.99,Rated: 3.64,2444 have,64 want,N/A
"George Thorogood And The Destroyers* - Maverick (LP, Album, Jac)",$12.99,Rated: 3.91,4647 have,84 want,N/A
"The Jonah Jones Quartet - Jumpin' With Jonah (LP, Album, Mono, Scr)",$24.99,Rated: 3.59,1001 have,16 want,N/A
"Jesse Johnson - Every Shade Of Love (LP, Album, EMW)",$12.99,Rated: 3.86,882 have,73 want,N/A
"Southside Johnny And The Asbury Jukes* - This Time It's For Real (LP, Album, RE, Pit)",$9.99,Rated: 3.84,892 have,22 want,N/A
"Ella Fitzgerald - Ella Swings Lightly (LP, Album)",$59.99,Rated: 4.17,108 have,39 want,N/A
"Emmylou Harris - Quarter Moon In A Ten Cent Town (LP, Album, Gol)",$12.99,Rated: 3.93,4623 have,194 want,N/A
Ivory Joe Hunter - I've Always Been Country (LP),$29.99,Rated: 4.67,78 have,24 want,N/A
"The Ray Charles Singers - Command Performances (LP, Comp, Mono)",$17.99,Rated: 4.33,130 have,10 want,N/A
"Gary Puckett And The Union Gap* - Gary Puckett And The Union Gap Featuring ""Young Girl"" (LP, Album, Pit)",$14.99,Rated: 3.55,2650 have,59 want,N/A
"Roy Clark - Come Live With Me (LP, Album, Pre)",$9.99,Rated: 2.89,273 have,8 want,N/A
"Perry Como - The Shadow Of Your Smile (LP, Comp)",$9.99,Rated: 3.33,255 have,6 want,N/A
"David Cassidy - Rock Me Baby (LP, Album, RE)",$11.99,Rated: 3.27,473 have,6 want,N/A
"The Mystic Moods Orchestra - Country Lovin' Folk (LP, Album)",$12.99,Rated: 3.64,266 have,20 want,N/A
"Burton Cummings - Burton Cummings (LP, Album, Ter)",$9.99,Rated: 3.52,1294 have,49 want,N/A
"Frampton's Camel - Frampton's Camel (LP, Album, RE, Pit)",$14.99,Rated: 4.11,467 have,40 want,N/A
"Cyndi Lauper - She's So Unusual (LP, Album, Pit)",$39.99,Rated: 4.05,18519 have,1700 want,N/A
"The Persuasions - Spread The Word (LP, Album, Los)",$13.99,Rated: 3.93,310 have,46 want,N/A
"David Frye - Richard Nixon: A Fantasy (LP, Album, Son)",$14.99,Rated: 3.68,669 have,16 want,N/A
"David Clayton-Thomas - David Clayton-Thomas! (LP, Album, Glo)",$9.99,Rated: 3.68,1221 have,31 want,N/A
"Frank Sinatra - Nevertheless I'm In Love With You (LP, Comp, RE)",$9.99,Rated: 4.07,608 have,6 want,N/A
"Dionne Warwick - Dionne (LP, Album)",$9.99,Rated: 3.70,781 have,65 want,N/A
"Dave Mason - Headkeeper (LP, Album, San)",$12.99,Rated: 3.79,1360 have,35 want,N/A
"Carole King - Wrap Around Joy (LP, Album, Ter)",$12.99,Rated: 3.64,3428 have,126 want,N/A
"Barbra Streisand - Songbird (LP, Album)",$9.99,Rated: 3.34,1308 have,32 want,N/A
"Seals & Crofts - Get Closer (LP, Album)",$9.99,Rated: 3.60,3362 have,168 want,N/A
"Rory Block - You're The One (LP, Album)",$19.99,Rated: 3.94,173 have,60 want,N/A
"Giant Crab - A Giant Crab Comes Forth (LP, Album, Mon)",$49.99,Rated: 4.00,410 have,290 want,N/A
"Joan Baez - 5 (LP, Album, Ora)",$19.99,Rated: 3.68,988 have,75 want,N/A
"Wayne Newton - Walking On New Grass (LP, Album, Club)",$9.99,Rated: 3.33,126 have,5 want,N/A
"Boz Scaggs & Band - Boz Scaggs & Band (LP, Album, Ter)",$9.99,Rated: 3.92,2503 have,160 want,N/A
"Billy Squier - Signs Of Life (LP, Album, Win)",$9.99,Rated: 3.65,3805 have,117 want,N/A
"John Mayall - Empty Rooms (LP, Album, Ter)",$24.99,Rated: 3.72,2369 have,89 want,N/A
"Rod McKuen - Desire Has No Special Time (LP, Album, RE)",$9.99,Rated: 3.33,24 have,9 want,N/A
"Marvin Hamlisch - The Sting (Original Motion Picture Soundtrack) (LP, Glo)",$12.99,Rated: 3.75,6996 have,97 want,N/A
"The Alan Parsons Project - Tales Of Mystery And Imagination (LP, Album, RE)",$12.99,Rated: 3.69,1304 have,128 want,N/A
"The Partridge Family - The Partridge Family Sound Magazine (LP, Album, Bes)",$19.99,Rated: 3.52,2712 have,47 want,N/A
"Woody Woodbury - Looks At Love And Life (LP, Album)",$9.99,Rated: 2.70,566 have,8 want,N/A
"Jeff Beck - There & Back (LP, Album, San)",$9.99,Rated: 3.90,1791 have,92 want,N/A
"Jeff Beck - There & Back (LP, Album, San)",$12.99,Rated: 3.90,1791 have,92 want,N/A
"The Moody Blues - A Question Of Balance (LP, Album, P -)",$19.99,Rated: 3.84,3732 have,123 want,N/A
"Cliff Richard - I'm Nearly Famous (LP, Album, Glo)",$14.99,Rated: 3.47,775 have,65 want,N/A
"Justin Hayward, John Lodge - Blue Jays (LP, Album, Wad)",$14.99,Rated: 3.74,1687 have,44 want,N/A
"The Mills Brothers - Cab Driver, Paper Doll, My Shy Violet (LP, Comp)",$9.99,Rated: 3.56,810 have,8 want,N/A
"The Beach Boys - Holland (LP, Album, Pit + 7"", EP)",$49.99,Rated: 3.95,4441 have,550 want,N/A
"Bread - Baby I'm-A Want You (LP, Album, San)",$16.99,Rated: 3.94,1102 have,109 want,N/A
"Willie Nelson & Family - Honeysuckle Rose (Music From The Original Soundtrack) (2xLP, Album)",$9.99,Rated: 3.74,6005 have,145 want,N/A
"The Beach Boys - Holland (LP, Album, Pit + 7"", EP)",$79.99,Rated: 3.95,4441 have,550 want,N/A
"Loggins And Messina - The Best Of Friends (LP, Comp, Ter)",$9.99,Rated: 3.77,6465 have,46 want,N/A
"Connie Francis - Sings Award Winning Motion Picture Hits (LP, Album)",$24.99,Rated: 3.80,79 have,12 want,N/A
"Al Martino - My Cherie (LP, Album, Mono)",$9.99,Rated: 3.18,179 have,7 want,N/A
"Debby Boone - You Light Up My Life (LP, Album)",$9.99,Rated: 3.51,2094 have,33 want,N/A
"Don Lamond And His Orchestra - Off Beat Percussion (LP, Album)",$29.99,Rated: 3.80,391 have,52 want,N/A
"Stuff (2) - More Stuff (LP, Album, Jac)",$12.99,Rated: 3.79,1391 have,174 want,N/A
"Van Morrison - His Band And The Street Choir (LP, Album, Pit)",$99.99,Rated: 4.22,4116 have,486 want,N/A
"Chet Atkins - A Session With Chet Atkins (LP, Album, Mono, Ind)",$29.99,Rated: 4.15,740 have,107 want,N/A
"Sandy Nelson - Manhattan Spiritual (LP, Album)",$3.99,Rated: 4.20,176 have,43 want,N/A
"Anne Murray - Let's Keep It That Way (LP, Album, Win)",$9.99,Rated: 3.77,1907 have,25 want,N/A
"America (2) - Hideaway (LP, Album, Win)",$9.99,Rated: 3.50,6121 have,114 want,N/A
"Randy Vanwarmer - Warmer (LP, Album)",$12.99,Rated: 3.80,769 have,74 want,N/A
"Mario Lanza - The Great Caruso (LP, Comp, Mono)",$12.99,Rated: 3.86,241 have,14 want,N/A
"Kirsten Flagstad - Sings Schubert, Brahms, Strauss Songs (LP, Album, Mono)",$39.99,Rated: 3.80,33 have,2 want,N/A
"Billy Cobham · Steve Khan · Alphonso Johnson · Tom Scott - Alivemutherforya (LP, Album, San)",$19.99,Rated: 3.81,736 have,125 want,N/A
"Dirty Projectors + Björk - Mount Wittenberg Orca (12"", EP, RE, Dar + LP, Dar + RSD, Exp)",$29.99,Rated: 4.72,1228 have,245 want,N/A
"Harry Chapin - Dance Band On The Titanic (2xLP, Album, Spe)",$9.99,Rated: 3.60,1226 have,20 want,N/A
"Pablo Cruise - Part Of The Game (LP, Album, Pit)",$9.99,Rated: 3.71,1945 have,42 want,N/A
"Thurl Ravenscroft - The Island At The Top Of The World (LP, Album)",$29.99,Rated: 3.67,146 have,22 want,N/A
"The Pointer Sisters* - The Pointer Sisters (LP, Album, Ter)",$12.99,Rated: 3.95,4105 have,387 want,N/A
"Rossington Collins Band - This Is The Way (LP, Album, Glo)",$9.99,Rated: 3.76,2485 have,63 want,N/A
"The Jonah Jones Quartet - Jumpin' With A Shuffle (LP, Album, Scr)",$24.99,Rated: 3.69,176 have,8 want,N/A
"Patsy Cline - A Portrait Of Patsy Cline (LP, Comp, RE, RP)",$12.99,Rated: 3.50,437 have,25 want,N/A
"Frank Sinatra - That's Life (LP, Album)",$29.99,Rated: 4.15,4796 have,274 want,N/A
"Dan Fogelberg - Captured Angel (LP, Album, RE, Blu)",$9.99,Rated: 3.59,1333 have,19 want,N/A
"5th Dimension* - The July 5th Album - More Hits By The Fabulous 5th Dimension (LP, Comp, All)",$12.99,Rated: 3.77,1303 have,23 want,N/A
"The Lettermen - More Hit Sounds Of The Lettermen! (LP, Comp)",$14.99,Rated: 3.64,260 have,17 want,N/A
"Barry Manilow - Tryin' To Get The Feeling (LP, Album, Pla)",$9.99,Rated: 3.84,2366 have,24 want,N/A
"Ringo Starr - Ringo's Rotogravure (LP, Album, PR )",$9.99,Rated: 3.70,3339 have,89 want,N/A
"Tim Hardin - Tim Hardin 3 Live In Concert (LP, Album, MGM)",$99.99,Rated: 4.04,864 have,141 want,N/A
"Difford & Tilbrook - Difford & Tilbrook (LP, Album, EMW)",$9.99,Rated: 3.67,1400 have,35 want,N/A
"Kingston Trio - The Best Of The Kingston Trio (LP, Comp, Mono, Gol)",$12.99,Rated: 3.63,1343 have,19 want,N/A
"Burl Ives - The Wayfaring Stranger (LP, Mono)",$12.99,Rated: 4.13,680 have,25 want,N/A
"Jo Jo Gunne - ""So...Where's The Show?"" (LP, Album, Emb)",$9.99,Rated: 3.56,622 have,34 want,N/A
"Ray Stevens - Everything Is Beautiful (LP, Album, Ter)",$9.99,Rated: 4.00,541 have,27 want,N/A
"John Fitzgerald Kennedy* - The Presidential Years 1960-1963 - Original Speeches (LP, Mono, RP)",$9.99,Rated: 3.72,671 have,30 want,N/A
"The Ray Charles Singers - Something Wonderful (LP, Album)",$15.99,Rated: 3.33,405 have,29 want,N/A
"Joey Dee And His Starliters* - Doin' The Twist At The Peppermint Lounge (LP, Album, Mono, Abb)",$24.99,Rated: 3.63,1039 have,33 want,N/A
"Cole Porter - Cole Porter's Can-Can (Original Soundtrack Album) (LP, Album, Scr)",$11.99,Rated: 3.41,478 have,18 want,N/A
"Meco* - Pop Goes The Movies (LP, Album, Ter)",$39.99,Rated: 3.41,730 have,58 want,N/A
"Bobby Goldsboro - Honey (LP, Album)",$12.99,Rated: 3.70,1720 have,51 want,N/A
"Bobby Goldsboro - Honey (LP, Album)",$12.99,Rated: 3.70,1720 have,51 want,N/A
"Dean Martin - The Door Is Still Open To My Heart (LP, Album)",$12.99,Rated: 3.62,2525 have,66 want,N/A
"Country Joe & The Fish* - Greatest Hits (LP, Comp, Ter)",$29.99,Rated: 3.82,795 have,34 want,N/A
